Date,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IPGP,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NKTR,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIVB,SJM,SLB,SLG,SNA,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMO,TPR,TRIP,TRV,TSCO,TSN,TSS,TTWO,TWX,TXN,TXT,UA,UAL,UDR,UHS,ULTA,UNH,UNP,UPS,URI,USB,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
2008-01-10,,-0.04999999999830538,,,,,,,,,,,0.04999999999040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995563364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999153497,,,0.04999999999771137,,,,,0.049999999998955116,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997183647,,,,,,,,,,,,,,,,,,,,,,,,0.0494963869098044,,,,,,,,,,,,,,,,,,,-0.04999999999894719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996070306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999157704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999978742,,,,,,0.04999999999746631,-0.016644412631804203,,0.049999999993443206,,,,,,,,,,,-0.018546663212613133,,,,,0.049999999988735895,,,,,,0.04647420668414921,,,0.04999999999728364,,,,,,,,,,,,,,,0.04999999999753468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-11,,-0.04999999999830538,,,,,,,,,,,0.04999999999040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995563364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999153497,,,0.04999999999771137,,,,,0.049999999998955116,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997183647,,,,,,,,,,,,,,,,,,,,,,,,0.0494963869098044,,,,,,,,,,,,,,,,,,,-0.04999999999894719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996070306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999157704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999978742,,,,,,0.04999999999746631,-0.016644412631804203,,0.049999999993443206,,,,,,,,,,,-0.018546663212613133,,,,,0.049999999988735895,,,,,,0.04647420668414921,,,0.04999999999728364,,,,,,,,,,,,,,,0.04999999999753468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-14,,-0.04999999999830538,,,,,,,,,,,0.04999999999040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995563364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999153497,,,0.04999999999771137,,,,,0.049999999998955116,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997183647,,,,,,,,,,,,,,,,,,,,,,,,0.0494963869098044,,,,,,,,,,,,,,,,,,,-0.04999999999894719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996070306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999157704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999978742,,,,,,0.04999999999746631,-0.016644412631804203,,0.049999999993443206,,,,,,,,,,,-0.018546663212613133,,,,,0.049999999988735895,,,,,,0.04647420668414921,,,0.04999999999728364,,,,,,,,,,,,,,,0.04999999999753468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-15,,-0.04999999999830538,,,,,,,,,,,0.04999999999040252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999995563364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999153497,,,0.04999999999771137,,,,,0.049999999998955116,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999997183647,,,,,,,,,,,,,,,,,,,,,,,,0.0494963869098044,,,,,,,,,,,,,,,,,,,-0.04999999999894719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996070306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999999157704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999978742,,,,,,0.04999999999746631,-0.016644412631804203,,0.049999999993443206,,,,,,,,,,,-0.018546663212613133,,,,,0.049999999988735895,,,,,,0.04647420668414921,,,0.04999999999728364,,,,,,,,,,,,,,,0.04999999999753468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-16,,,,,,,0.04999999999384585,,,,,,,,,,,,,,,,,,-0.049999999983412965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999970858,,,0.049999999999860635,,,,,,,,,,,,,,,0.0499999999923228,,,,,,,,0.04999999999984718,,,,,,,,,,,,,,,,,0.04999999999922753,,,,,0.04999999999949923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999921885,,,,,,,,,,,,,,,,,,0.03806216415483311,-0.04999999999917779,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999994704,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990091,,,,,0.049999999999539274,0.04999999999979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02292674618179714,,,,,,,,,,0.049999999999784106,,,,,,0.04999999999989072,,,,,,,,,,,,,,-0.04999999999980151,,,,,0.04999999999967987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03901108961268313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-17,,,,,,,0.04999999999384585,,,,,,,,,,,,,,,,,,-0.049999999983412965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999970858,,,0.049999999999860635,,,,,,,,,,,,,,,0.0499999999923228,,,,,,,,0.04999999999984718,,,,,,,,,,,,,,,,,0.04999999999922753,,,,,0.04999999999949923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999921885,,,,,,,,,,,,,,,,,,0.03806216415483311,-0.04999999999917779,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999994704,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990091,,,,,0.049999999999539274,0.04999999999979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02292674618179714,,,,,,,,,,0.049999999999784106,,,,,,0.04999999999989072,,,,,,,,,,,,,,-0.04999999999980151,,,,,0.04999999999967987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03901108961268313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-18,,,,,,,0.04999999999384585,,,,,,,,,,,,,,,,,,-0.049999999983412965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999970858,,,0.049999999999860635,,,,,,,,,,,,,,,0.0499999999923228,,,,,,,,0.04999999999984718,,,,,,,,,,,,,,,,,0.04999999999922753,,,,,0.04999999999949923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999921885,,,,,,,,,,,,,,,,,,0.03806216415483311,-0.04999999999917779,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999994704,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990091,,,,,0.049999999999539274,0.04999999999979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02292674618179714,,,,,,,,,,0.049999999999784106,,,,,,0.04999999999989072,,,,,,,,,,,,,,-0.04999999999980151,,,,,0.04999999999967987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03901108961268313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-22,,,,,,,0.04999999999384585,,,,,,,,,,,,,,,,,,-0.049999999983412965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999970858,,,0.049999999999860635,,,,,,,,,,,,,,,0.0499999999923228,,,,,,,,0.04999999999984718,,,,,,,,,,,,,,,,,0.04999999999922753,,,,,0.04999999999949923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999921885,,,,,,,,,,,,,,,,,,0.03806216415483311,-0.04999999999917779,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999994704,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999990091,,,,,0.049999999999539274,0.04999999999979935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02292674618179714,,,,,,,,,,0.049999999999784106,,,,,,0.04999999999989072,,,,,,,,,,,,,,-0.04999999999980151,,,,,0.04999999999967987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03901108961268313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-23,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03134580924032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999990194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998326368,,,,,,,,,,,,,,,,,,,,,-0.014511292759242804,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999721996,,,,,,,,,,0.038011701914481964,,,,,,,,,,,,,,,,0.04999999999475179,,,,,0.01105320222048766,0.035526027272416015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999768946,,,,,,,,,,,,,,,,,,,,,,,0.04999999999554831,,,,,,,,,,-0.04495920648017987,,,,0.04999999999841683,,,,,,0.04999999999958527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023918238632457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03134580924032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999990194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998326368,,,,,,,,,,,,,,,,,,,,,-0.014511292759242804,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999721996,,,,,,,,,,0.038011701914481964,,,,,,,,,,,,,,,,0.04999999999475179,,,,,0.01105320222048766,0.035526027272416015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999768946,,,,,,,,,,,,,,,,,,,,,,,0.04999999999554831,,,,,,,,,,-0.04495920648017987,,,,0.04999999999841683,,,,,,0.04999999999958527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023918238632457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-25,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03134580924032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999990194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998326368,,,,,,,,,,,,,,,,,,,,,-0.014511292759242804,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999721996,,,,,,,,,,0.038011701914481964,,,,,,,,,,,,,,,,0.04999999999475179,,,,,0.01105320222048766,0.035526027272416015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999768946,,,,,,,,,,,,,,,,,,,,,,,0.04999999999554831,,,,,,,,,,-0.04495920648017987,,,,0.04999999999841683,,,,,,0.04999999999958527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023918238632457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03134580924032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999990194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998326368,,,,,,,,,,,,,,,,,,,,,-0.014511292759242804,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999721996,,,,,,,,,,0.038011701914481964,,,,,,,,,,,,,,,,0.04999999999475179,,,,,0.01105320222048766,0.035526027272416015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999768946,,,,,,,,,,,,,,,,,,,,,,,0.04999999999554831,,,,,,,,,,-0.04495920648017987,,,,0.04999999999841683,,,,,,0.04999999999958527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023918238632457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03134580924032711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0499999999990194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999998326368,,,,,,,,,,,,,,,,,,,,,-0.014511292759242804,,,,,,,,,,,,,,,,,,,,,,,,,-0.049999999999721996,,,,,,,,,,0.038011701914481964,,,,,,,,,,,,,,,,0.04999999999475179,,,,,0.01105320222048766,0.035526027272416015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999768946,,,,,,,,,,,,,,,,,,,,,,,0.04999999999554831,,,,,,,,,,-0.04495920648017987,,,,0.04999999999841683,,,,,,0.04999999999958527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023918238632457327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-01-30,,,,-0.021050842408344258,,,,,,,,,,,,,,,,,,,,,,,-0.0462379434316083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996282414,,,,,,,,,,,,,,,,,,,,,,0.049999999981180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013251200590037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999373882,,,,,,,,,,,,,,,-0.03198735298743549,,,,,,,,,,,0.031543167865526585,,,,,,0.021680839290720007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999997633354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999816725,,,,,,0.04999999999952644,-0.03321290702773068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028795974175463007,,,,,0.029533691739940943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999932166,,
2008-01-31,,,,-0.021050842408344258,,,,,,,,,,,,,,,,,,,,,,,-0.0462379434316083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996282414,,,,,,,,,,,,,,,,,,,,,,0.049999999981180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013251200590037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999373882,,,,,,,,,,,,,,,-0.03198735298743549,,,,,,,,,,,0.031543167865526585,,,,,,0.021680839290720007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999997633354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999816725,,,,,,0.04999999999952644,-0.03321290702773068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028795974175463007,,,,,0.029533691739940943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999932166,,
2008-02-01,,,,-0.021050842408344258,,,,,,,,,,,,,,,,,,,,,,,-0.0462379434316083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996282414,,,,,,,,,,,,,,,,,,,,,,0.049999999981180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013251200590037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999373882,,,,,,,,,,,,,,,-0.03198735298743549,,,,,,,,,,,0.031543167865526585,,,,,,0.021680839290720007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999997633354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999816725,,,,,,0.04999999999952644,-0.03321290702773068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028795974175463007,,,,,0.029533691739940943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999932166,,
2008-02-04,,,,-0.021050842408344258,,,,,,,,,,,,,,,,,,,,,,,-0.0462379434316083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996282414,,,,,,,,,,,,,,,,,,,,,,0.049999999981180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013251200590037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999373882,,,,,,,,,,,,,,,-0.03198735298743549,,,,,,,,,,,0.031543167865526585,,,,,,0.021680839290720007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999997633354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999816725,,,,,,0.04999999999952644,-0.03321290702773068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028795974175463007,,,,,0.029533691739940943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999932166,,
2008-02-05,,,,-0.021050842408344258,,,,,,,,,,,,,,,,,,,,,,,-0.0462379434316083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999996282414,,,,,,,,,,,,,,,,,,,,,,0.049999999981180036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013251200590037633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04999999999373882,,,,,,,,,,,,,,,-0.03198735298743549,,,,,,,,,,,0.031543167865526585,,,,,,0.021680839290720007,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.049999999997633354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999816725,,,,,,0.04999999999952644,-0.03321290702773068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999539342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028795974175463007,,,,,0.029533691739940943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04999999999932166,,
